Night_work,After_hours_communication,Weekend_activity,Backlog_size,Long_days,Reopened_tasks,Zombie_logged_in_state,Context_switching,Meeting_density,Error_bug_rate,Sick_leave_frequency,Break_frequency,Reactive_meeting_load,PTO_usage,Irregularity,Task_completion,Notification_load,Communication_variability,Meetings_missed,burnout_risk_index,latent_y,latent_y_star
2.444945659093271,40.20633352313061,3.3974296583593704,227.76295437829268,2.730748835724702,4.5659933641183965,4.361314549547894,22.343018648339104,25.346964234322268,0.17092823533034784,2.1948150914073192,27.842161645043923,6.986302207113454,2.0328797646806214,8.880301832497329,17.725166764587254,78.33226887627785,-0.6787069972705551,10.386494221814765,17.9843203610985,0.1908578486118894,0.179843203610985
1.9789648053771778,17.204807925319717,1.3270157126646296,129.48167243219305,2.5178664977054233,4.879580686936593,1.5878660483723137,4.228566947961195,27.954187990263808,0.9410018220677692,0.48361779627789725,10.95517772505558,3.9017153922482413,4.636351826305601,14.003552378997668,14.396830911543509,51.826911049709764,-6.58043744235931,4.406162218413699,8.464570757029492,0.12383587723296381,0.08464570757029492
0.09556745656481103,31.74799467178412,0.7552046293454708,114.50273101851468,1.0814579797678914,1.113338837253568,4.6545736212011715,16.929443308285354,29.38507884934925,5.118172301918728,4.664605739723533,40.472259754809,7.8537084784772775,6.327648171300991,4.815019338251698,43.37275121744483,97.29473174871853,151.95057992907587,7.938672163097662,27.007527645934086,0.25806326935955975,0.2700752764593409
1.4520768719069868,40.571810198578206,1.6870273716175692,5.381914925799828,2.6302788379228264,3.187443456644033,1.202790311240945,15.177759424823499,17.464392956224795,1.7126409044952182,1.780311847104661,24.913210126277797,5.862298920774902,3.57701393552069,7.147342348001056,17.973433318610976,44.83156330218678,-45.50716775065257,4.4946033466967155,6.623274953144192,0.06844837130254616,0.06623274953144193
2.536140880299851,6.355967946352104,1.9196903295114893,47.644344897260176,0.9938448176284462,10.702102314042902,2.131601333915018,18.06483681467627,24.909507407677516,3.6619033090710054,2.3481427633438043,18.519349151446956,4.102291328940823,2.8991236005224783,1.4313813558490214,18.75419043530178,89.03711358118213,-32.85677633280143,6.9781766864153445,10.65456041487203,0.14237240309019722,0.1065456041487203
1.0503258991896949,22.10803420838194,1.5520255360113921,199.6380579425824,1.917093476650162,8.359339347847474,2.330424212840995,31.57889875719519,29.36117779782169,1.6285923097504034,0.48955429802149975,22.856876023457552,1.7992892881109421,4.008091137407224,1.7883667340618432,47.73809917641276,92.24253911746882,177.86682871382672,13.226525921653263,21.57480835068058,0.20828298267423806,0.2157480835068058
1.9167620211467493,17.210939066040105,2.0819733434853656,121.01588564078348,1.1550256946061221,14.064650917818318,1.8400482159261868,26.178448988363687,27.488533553196362,0.46850319825638054,0.8100799750519986,39.49077393275982,4.018482590993335,6.4628059235552096,7.116589629798628,8.633240959722597,72.04872788509849,-33.86440643223354,9.862824287914082,15.834591945822032,0.15999825410613855,0.15834591945822032
1.991792627261385,6.3523727350653125,0.5930467959121891,289.33476083537056,0.35145689832601557,6.760316178646259,0.029483124099191738,6.667571053157046,18.68368521971244,3.055800375522394,1.8969588960406196,51.75986018938068,1.8249643587200215,2.0213597303747273,6.388174988776565,14.659803187035326,47.7987847507219,-80.65967892811597,1.4866352234117475,22.360177602715662,0.17720984746275154,0.22360177602715664
0.5276574054858043,33.97730853598572,1.5071974728192947,105.00465339192034,0.9586349032179933,10.769155368577296,1.516482291296855,23.064977037651236,30.846095148256147,0.31815842732659916,2.0686143072581062,54.06111318445315,0.6700040294089669,2.041724296044447,6.957727034725016,32.26169290392193,74.094170864621,-26.129020002927405,9.431595276880675,14.404735994470869,0.21106649932879534,0.14404735994470869
1.9626862242596115,13.245958537739073,0.9005102560622775,64.04297633707603,2.7987926195536907,3.3688157087515034,2.0264063208227556,18.689616953197735,23.587899267993294,3.8277528500729128,0.9552561682055664,33.42616449049882,2.8540111544794655,2.503448935913812,2.6058264053297195,41.813572071871285,45.7424947566031,-3.8190491545363177,4.976466062998496,15.295033424354482,0.19321980028813396,0.15295033424354482
1.851738330130064,34.96596839346737,2.0279396312402196,73.33733030332975,3.074248200452353,2.73707732776721,1.9094419843221708,37.033367120678136,22.819013893475528,1.1838531133848842,2.36741160593696,48.08654801446093,1.3113653536576,3.5751590666262882,13.086795322270579,23.707964005009455,77.2353660100096,-35.450875970643644,13.071429639300458,22.83748230849098,0.19210994254303956,0.2283748230849098
2.140984188656721,24.682044455637396,0.951343766946803,26.3557960061002,2.3473671308771906,8.470173767962406,4.390241336023891,18.689927774668288,14.383447845320372,0.033663254464848524,0.7722334253235688,38.15147667143605,5.28579026455108,1.8032088874910095,4.127156653625949,25.425475145670234,34.97572499376278,-4.904499377981992,9.259392633109243,13.307240264682852,0.16505954981923968,0.1330724026468285
1.117265488435815,63.87381250149738,3.7582616809308647,221.9288258842216,2.81437731742951,4.485396093807534,0.3817391912961168,2.608420972797145,25.76642162498532,1.9008111647657377,2.329826889215466,24.02237478290894,2.666260735755054,4.793996148756797,3.6111882290063546,31.739629820269116,26.482428219426396,10.820807336937008,1.9303541068720556,16.66870412004706,0.21185715432772478,0.16668704120047062
