Night_work,After_hours_communication,Weekend_activity,Backlog_size,Long_days,Reopened_tasks,Zombie_logged_in_state,Context_switching,Meeting_density,Error_bug_rate,Sick_leave_frequency,Work_time_VS_clock_in_out,Break_frequency,Reactive_meeting_load,PTO_usage,Irregularity,Task_completion,Notification_load,Communication_variability,Meetings_missed,burnout_risk_index,latent_y,latent_y_star
1.1486189318177098,21.408811128883805,3.254487709010574,262.73513427326,0.7793011770906848,6.098731510573486,2.5810789426144987,18.784341992739737,5.8766452977009855,4.746087027266307,0.9614676183310451,4.805516758088341,42.20111468717945,1.565580070055357,5.285698867669429,12.611266037001506,31.14364971797454,116.13047171148818,-9.718031872922618,12.804835330054937,14.76148006907695,0.21153865588767048,0.1476148006907695
3.4716087929949473,23.16830281375391,2.5955273039447753,221.18969173547575,2.642209367334071,0.6385036639477546,2.9671155387370645,32.419730248175945,14.411390209438366,3.7912728437094474,2.9486635037552684,3.056532349579041,37.80164765756437,3.1324840413309163,4.04290771890958,6.5572540523767175,29.746765947269832,93.60060114913196,21.898325399455807,24.83005903690151,21.23046836706987,0.23425722814923827,0.2123046836706987
1.3406493535895774,29.649255831867222,2.797619523143868,105.29711000539847,1.3564283194656828,3.5598859725535963,1.3244791089195835,30.864936647052012,45.299141881799386,1.219655124673534,2.7419946910152793,1.1261997841645053,26.416901732699785,2.125344799020548,8.250812563381643,10.571142447995877,12.528112132645049,68.65616975945193,57.945563508541916,15.588288068555341,32.31350294147995,0.2043459951755962,0.32313502941479955
2.22292522322777,21.39297438570109,1.6719277728033066,248.0212113466712,2.4815373028714935,6.882498216969684,1.0591430251955773,36.97828028813552,22.45436615256574,2.551154590405818,1.4793499004300807,4.062507994967664,39.340084961658505,3.9111403477861204,4.8746992991929705,2.283507803672093,16.73498280170857,78.98843745182845,-11.684231348066199,20.836587322336275,18.935909841588522,0.19063188811665355,0.18935909841588522
3.596304648814526,10.309099214782217,1.2565175636230805,96.41817456177557,3.0519356855993243,2.081248060404973,1.6826354136238142,7.433984014125549,31.98925835389413,2.0826754590664835,1.4124726862485015,4.766795765150555,41.48316480119626,5.437457204488986,7.741874078921561,9.13936184673123,34.573066045990785,65.71163706976405,45.85578865598735,13.023452187422361,15.798351961944052,0.1810750326621915,0.15798351961944052
1.1581331044322272,8.645218597255125,1.9211332943458674,239.74575193091366,0.4199076839400677,6.852961318204107,1.2384421540905566,11.628003988760115,32.46315635146021,2.138149908386978,0.9530482585344557,2.673707603766464,47.6753185996897,0.06283862511355709,2.278946337144305,6.43612656434606,51.75948096226714,69.61355939248953,-177.34561789642686,5.283433292162906,24.97583390392009,0.2590820833122961,0.2497583390392009
2.7521823775101484,16.760502975571786,1.318303553686188,146.60755130406102,3.2282510898226553,1.1133232541319473,0.999520486802697,6.154788131189573,23.824655384736193,4.766710929112527,2.4561831376712204,2.5270197359455118,38.31516290618383,2.086785113518207,5.080799233553592,14.110914250013419,2.9348523411744196,25.051921264176087,23.165527372071796,6.558699550124683,24.016780617138476,0.17547176557860245,0.24016780617138475
2.8862891043511167,15.511174910801968,0.4132371219251011,148.98900460272628,2.2155112392072223,7.441229884096167,3.2562166069208383,12.48223261788595,18.78862659853404,2.3508469856159477,2.372702281839884,0.3156372573106536,51.21443547175721,4.591637107802827,6.30828185420959,10.274382788632558,26.685916465291733,96.38613364518483,19.637779566562365,8.400739069062231,11.52938170173228,0.16349758851694604,0.1152938170173228
2.6439001829349116,64.61634944685568,2.3139582423927045,21.898493744128622,1.7468275628739105,5.126629893029627,0.7941945238745234,27.564212950173324,19.364434427048312,0.04797362314671938,1.7518741109514253,2.899338891003308,54.15831492468631,3.147100574414991,6.840872293247953,1.423526892812223,13.072470651269837,72.43427324959335,37.58245861756251,1.2107418470329527,14.597885540141938,0.159082928738831,0.1459788554014194
1.413914991195662,26.29660389784008,1.7087457903186507,159.11375800670947,0.17853342908001313,3.0710829302183216,4.680602080569288,16.24219812102904,24.390151311649433,3.292178015199181,2.265542020467125,-0.7695196863843807,16.88933419924598,1.549897363604915,4.629288595655213,11.161934104810957,20.647352056402333,59.316754065338074,1.9541969420071212,2.799728147312844,17.07238762196326,0.14299888720301718,0.1707238762196326
