Night_work,After_hours_communication,Weekend_activity,Backlog_size,Long_days,Reopened_tasks,Zombie_logged_in_state,Context_switching,Meeting_density,Error_bug_rate,Sick_leave_frequency,Work_time_VS_clock_in_out,Break_frequency,Reactive_meeting_load,PTO_usage,Irregularity,Notification_load,Communication_variability,Meetings_missed,burnout_risk_index,latent_y,latent_y_star
1.8473317020737101,40.20633352313061,0.21994570954360348,23.188647894038798,1.8334795987344217,2.688127738640661,4.361314549547894,22.343018648339104,25.346964234322268,3.443305443639042,2.1948150914073192,1.016810201325569,27.842161645043923,6.986302207113454,2.0328797646806214,8.491054533043258,78.33226887627785,-0.6787069972705551,10.386494221814765,10.637600576199983,0.19867071216561769,0.10637600576199983
1.6932274388493889,17.204807925319717,0.41324057133772407,178.3072478626963,0.9050390343065753,12.148781357474498,1.5878660483723137,4.228566947961195,27.954187990263808,2.7183390454246563,0.48361779627789725,6.529272291196227,10.95517772505558,3.9017153922482413,4.636351826305601,3.2480107168965335,51.826911049709764,-6.58043744235931,4.406162218413699,9.287665043667841,0.1262687532925466,0.09287665043667842
1.801831890928576,31.74799467178412,2.6213587611791693,170.19264415672285,2.079416680955435,10.049058235140135,4.6545736212011715,16.929443308285354,29.38507884934925,2.073038603247359,4.664605739723533,3.0186434371073023,40.472259754809,7.8537084784772775,6.327648171300991,16.407060542913797,97.29473174871853,151.95057992907587,7.938672163097662,19.402632894132775,0.2721628292982877,0.19402632894132776
1.3776105682073674,40.571810198578206,1.1184305885900023,62.57291418118541,0.8113508590450255,5.540957132514319,1.202790311240945,15.177759424823499,17.464392956224795,3.538330177301715,1.780311847104661,1.07397915335551,24.913210126277797,5.862298920774902,3.57701393552069,6.679738590940036,44.83156330218678,-45.50716775065257,4.4946033466967155,22.394753250817477,0.18253656252389344,0.22394753250817476
1.4827688511235795,6.355967946352104,0.46486500935281816,59.012375166497435,1.1377750691457067,0.4762201000125117,2.131601333915018,18.06483681467627,24.909507407677516,3.441034274607079,2.3481427633438043,3.3922243739673315,18.519349151446956,4.102291328940823,2.8991236005224783,7.455864119196308,89.03711358118213,-32.85677633280143,6.9781766864153445,17.367306768901074,0.1536665288135589,0.17367306768901072
0.3512571443755166,22.10803420838194,2.9072668461235676,31.68452783439735,2.284658995656921,6.9413288029194655,2.330424212840995,31.57889875719519,29.36117779782169,0.7739323468829604,0.48955429802149975,-0.21039367689841804,22.856876023457552,1.7992892881109421,4.008091137407224,12.109250443859189,92.24253911746882,177.86682871382672,13.226525921653263,26.045887975640913,0.2376569474114723,0.26045887975640913
0.4785566827101405,17.210939066040105,0.5374484002175608,245.518741793249,1.798250222709671,5.61172796729779,1.8400482159261868,26.178448988363687,27.488533553196362,3.75227242116891,0.8100799750519986,0.9954185657268673,39.49077393275982,4.018482590993335,6.4628059235552096,0.9387092983103846,72.04872788509849,-33.86440643223354,9.862824287914082,24.51451484718592,0.1714856786594312,0.2451451484718592
1.174414224384415,6.3523727350653125,1.3929338501975834,148.82915054065282,3.3290680933428716,7.212878144214155,0.029483124099191738,6.667571053157046,18.68368521971244,0.47225987853024054,1.8969588960406196,0.41586538684944596,51.75986018938068,1.8249643587200215,2.0213597303747273,3.2853107803440884,47.7987847507219,-80.65967892811597,1.4866352234117475,20.67158748857379,0.222512958343828,0.2067158748857379
1.99902800589875,33.97730853598572,2.3755595985748093,224.0606549433544,2.239205369684278,11.10786292260168,1.516482291296855,23.064977037651236,30.846095148256147,2.3276135192842293,2.0686143072581062,2.6075748129931116,54.06111318445315,0.6700040294089669,2.041724296044447,13.374000075082337,74.094170864621,-26.129020002927405,9.431595276880675,25.391462363808444,0.2234353395674514,0.2539146236380844
0.5597339055884685,13.245958537739073,1.6317032379238439,173.98367982328534,2.3138107991673307,13.023618031594701,2.0264063208227556,18.689616953197735,23.587899267993294,2.9612880014594865,0.9552561682055664,1.1292167892357845,33.42616449049882,2.8540111544794655,2.503448935913812,13.05300289381843,45.7424947566031,-3.8190491545363177,4.976466062998496,22.680639290118023,0.22350527554235647,0.22680639290118024
