Night_work,After_hours_communication,Weekend_activity,Backlog_size,Long_days,Reopened_tasks,Zombie_logged_in_state,Context_switching,Meeting_density,Error_bug_rate,Sick_leave_frequency,Work_time_VS_clock_in_out,Reactive_meeting_load,PTO_usage,Irregularity,Task_completion,Notification_load,Communication_variability,Meetings_missed,burnout_risk_index,latent_y,latent_y_star
0.455248414058288,21.408811128883805,1.3770231391040249,256.5275525396564,0.5758795872466906,5.42128724134585,4.636153981675945,22.69888546834984,25.96027501203157,2.043695038945023,0.9614676183310451,-1.2932273397725864,4.633610768483018,5.285698867669429,4.154959408873264,16.5886082784003,105.06612072910492,-9.718031872922618,8.978877425969603,17.021229116749954,0.12366240507495807,0.17021229116749953
2.707205809762747,23.16830281375391,0.26803610726918037,291.0745561601349,4.792593775902449,7.042096505256049,0.10154385213675976,37.363780176727076,30.766750646066942,1.4050689501214162,2.9486635037552684,1.2400000341751554,1.0033763218906153,4.04290771890958,10.672459429759307,22.8293212432941,75.04093441692136,21.898325399455807,8.624676942810606,12.781274056610403,0.14642840088748368,0.12781274056610403
1.7341744581201124,29.649255831867222,0.02545275621377452,122.41638208529872,1.1658983510163163,4.660384862433174,3.0579290490689877,13.483930709237868,11.509144008915557,3.441189742344129,2.7419946910152793,3.0421287846148752,5.474729121380127,8.250812563381643,1.8388908499482768,33.49734537338479,62.088774089910736,57.945563508541916,6.154043878890537,13.033026938994821,0.12122306059881624,0.1303302693899482
0.05277259638266796,21.39297438570109,0.6408007835793623,161.97587584530828,0.11920723793012789,8.569400580659941,0.29177043983284934,15.116744455480294,16.56859363562291,2.826190205010149,1.4793499004300807,0.3258780462896176,3.7261416333016335,4.8746992991929705,1.4149552058983073,16.598959922691407,82.94936068915773,-11.684231348066199,3.395332766971655,14.281062533993444,0.12278640618374956,0.14281062533993444
1.8099774675270646,10.309099214782217,1.8801264943744362,31.815425008712538,2.5599568974619813,7.917760455039172,4.686987687407949,18.91738139154119,35.25569074919615,4.117405669557961,1.4124726862485015,4.353740883115444,1.513586050701349,7.741874078921561,12.442717106432738,45.89365334288193,21.52790514576929,45.85578865598735,2.1850075024611995,15.817826903293842,0.14121327487023544,0.1581782690329384
1.0144725253021565,8.645218597255125,1.2121552078814537,266.073162176949,3.4908839017079814,3.3899113970206134,3.102726476542406,13.665854779909424,9.6753587822399,0.3250334259094907,0.9530482585344557,1.885064036587312,2.71658097989893,2.278946337144305,5.593717114653475,31.314473481179103,83.82935396300918,-177.34561789642686,11.215444530459369,23.290639314835776,0.1915021104350256,0.23290639314835776
2.68289098486089,16.760502975571786,2.40402142201399,265.9652302776246,1.4754178370811184,9.050435939645025,4.483227689332757,19.15077361846141,12.637587058532944,1.4018483430133413,2.4561831376712204,3.976364991749259,1.045290727181732,5.080799233553592,12.44104399644687,23.949908315734408,46.81184072478646,23.165527372071796,13.80863181140346,8.42151190155167,0.12077604456718352,0.08421511901551669
2.8718643316547943,15.511174910801968,1.645077477164034,79.42252054618103,1.6409790908251953,0.14748746376802035,1.559653815359404,33.77571124817926,17.103906213205125,1.025011083284201,2.372702281839884,1.253002785266231,4.315702772604146,6.30828185420959,0.4675376729201721,25.968093750083035,102.2458640232919,19.637779566562365,2.8615697365958668,15.316418741149345,0.11073297644472063,0.15316418741149346
2.4440442794855253,64.61634944685568,2.076832839085469,57.88832322182712,2.2402200999220794,8.532273743631297,1.8644652659493246,36.86885144995071,29.248349776929132,0.7698088361042306,1.7518741109514253,2.801764912643183,7.1142204231424175,6.840872293247953,1.212160182451587,8.63774971749206,55.079747975364455,37.58245861756251,7.1422347098846055,19.383370396469353,0.15746546909698078,0.19383370396469354
1.948430948099554,26.29660389784008,1.1539478517685295,66.79967744882798,1.9899622553713825,0.9253806481943432,5.423954250664941,17.345978215710236,7.78766543820473,3.5173614755416716,2.265542020467125,6.126420599332009,1.679932079233387,4.629288595655213,10.201929784904202,20.61636495605797,14.114036219288735,1.9541969420071212,10.724859969286806,5.487142130203626,0.09202448228178864,0.05487142130203626
1.638668783046472,9.810044298785119,1.0933327323745747,205.91757929719418,1.5551678192462404,3.5890874717822996,3.2583314554731184,33.45702907783054,25.03434998195061,1.1427131551480274,0.8974790922063687,0.9657602636087863,0.9743514403380864,1.0173700360135551,0.7723808472241975,50.59865464163584,73.7473193052792,-118.86095876351064,4.577156365668831,17.910152681923847,0.20436507141045296,0.17910152681923847
