Night_work,Weekend_activity,Backlog_size,Long_days,Reopened_tasks,Zombie_logged_in_state,Context_switching,Meeting_density,Error_bug_rate,Sick_leave_frequency,Work_time_VS_clock_in_out,Break_frequency,Reactive_meeting_load,PTO_usage,Irregularity,Task_completion,Notification_load,Communication_variability,Meetings_missed,burnout_risk_index,latent_y,latent_y_star
1.9406866252399277,1.3515570055363926,178.3072478626963,2.515756196314033,12.148781357474498,3.3401582036578166,31.435026994003827,16.58628008886466,4.1481874571859185,2.1948150914073192,-0.2419253715888141,53.94499202600742,4.111280998231021,2.0328797646806214,11.267943128734647,1.1072363285952918,82.23227146069203,-126.31357833921516,6.988007841874838,19.184981942412822,0.26998631978108817,0.1918498194241282
0.013928909839880488,1.1499011142239037,170.19264415672285,0.21158157914429032,10.049058235140135,4.177409295972985,25.8849197822638,18.906215622815093,0.2641208873475318,0.48361779627789725,-1.8354339183389978,25.342790880860083,6.441320885541671,4.636351826305601,1.1964157854762476,14.141655948083846,138.23142257200226,-4.457837943460909,5.972397726078817,25.827849164872816,0.21686752166444684,0.2582784916487282
2.5579412672920983,1.860464245843254,62.57291418118541,1.9541783056269457,5.540957132514319,3.6116968727146572,12.429997535205468,16.294845035025837,0.520293672735308,4.664605739723533,2.8200177838099014,26.251198641228065,1.1444963999750906,6.327648171300991,3.447220400515341,1.7789846175656372,25.177467626974504,16.165804913273966,1.729235210320586,19.129757038510288,0.17129103150965108,0.1912975703851029
1.9709394594081915,1.5412827729857643,59.012375166497435,1.266251782199711,0.4762201000125117,2.630317016518969,34.33796866670147,36.81543278748612,4.70143043166287,1.780311847104661,2.150933130675032,50.22842625786001,5.9260273612044125,3.57701393552069,6.122807037715758,40.38039243833822,85.09545484102046,-76.68557494597312,17.574985386545134,35.40208644295576,0.3312189320846208,0.3540208644295576
0.8539156088922848,1.5033274893797859,31.68452783439735,1.0784962091500856,6.9413288029194655,1.805590696559983,21.848727632399193,20.390312282867676,1.9712693908278185,2.3481427633438043,-0.5688596049187988,17.695255398192046,3.940638080942608,2.8991236005224783,3.97119431606999,31.965612909273986,20.19317944947356,-27.20266497233979,10.236468831130557,28.704430310748197,0.21338483329505398,0.28704430310748197
4.578212881577085,0.9720187571614574,245.518741793249,4.378336192384612,5.61172796729779,2.90038396769214,16.414686194990043,37.5632332329934,1.176571947605014,0.48955429802149975,5.5537852692011,20.638530953052395,4.610744314108901,4.008091137407224,4.995311827676585,14.44759512392904,91.05009169183971,188.24702646038597,16.77525145249406,27.227058546752286,0.288067668925613,0.27227058546752286
1.8841079147099444,0.47594913319855947,148.82915054065282,2.786473319040122,7.212878144214155,1.634638537032576,1.776565731984256,11.886878803684974,2.0659713980790264,0.8100799750519986,1.6858582180285013,26.47365237457607,6.071975092615701,6.4628059235552096,6.8548148613742335,30.641514879138395,15.606973391956416,-151.77564736735016,7.830984403023369,23.020403818147734,0.19972475411084434,0.23020403818147736
1.3040853248441253,2.918259990512012,224.0606549433544,2.8362532689019564,11.10786292260168,2.7385565175580466,39.066844421582886,21.030372630235604,3.038305432518685,1.8969588960406196,3.5143133030980476,25.725994113652483,0.9237338941172248,2.0213597303747273,8.92236878876125,24.147390564550406,140.95719730097798,-2.9219765760838143,11.268607213203847,22.729786708378676,0.22399674972496297,0.22729786708378674
1.8051899479532787,2.2305575580632446,173.98367982328534,1.8632159831386808,13.023618031594701,1.0257235256234398,30.78402212501826,30.06643253168401,0.3346794601908205,2.0686143072581062,3.012621438674307,27.842269288551027,4.776037921398336,2.041724296044447,5.180874879739397,24.875987645588815,95.2452987529088,87.84346922598291,12.525416362406704,20.966131806137582,0.21397304579480622,0.2096613180613758
2.359319832665976,1.0386700474457933,17.530678801266472,4.498606952256482,8.86320040472651,3.1230779194827947,5.854951853997065,0.3995618925179407,1.237889727649006,0.9552561682055664,3.1402391765388007,35.74116827938549,3.4749054450865384,2.503448935913812,6.42874621843933,13.78847420901785,4.975745448836122,-29.929992895838225,11.885790267967696,24.019584790788368,0.17486455630393888,0.24019584790788368
1.1835342292185864,3.43123914255814,112.9063455715765,3.0152533441136082,3.173439443852806,1.5670389031985323,35.249265928398785,7.0447560123015105,5.423272903347328,2.36741160593696,2.849826664717049,51.39690881518435,4.8752958983858585,3.5751590666262882,12.228801181391713,42.57692475713078,21.24393479023351,2.5935110362331124,5.034334670592589,38.42415094829039,0.2801475413128018,0.38424150948290386
2.3881448391656304,1.4385344818165904,198.60058483024932,1.4554448456908384,8.489147958409609,1.8108541231350084,45.73529473973363,9.878975890417392,3.470487548567007,0.7722334253235688,2.4333282075243776,23.817237064622734,4.124133853074122,1.8032088874910095,12.815546117469957,30.24931597416455,58.798305974885544,169.57880656105812,12.18356920512256,23.630810819735785,0.2578814413405286,0.23630810819735787
3.960130455114863,1.4557923012643998,68.61306537628404,5.839781648433533,8.624356326789036,2.797982489051504,25.737549684107048,16.57550052425315,3.2261585322227337,2.329826889215466,5.287557937615533,43.2952354224374,1.3536520258490141,4.793996148756797,12.69242970503016,30.310474826994202,63.83919731599491,1.6006003904904027,7.288150614323054,29.687533382717636,0.2551893542511822,0.29687533382717635
1.6671648474736043,1.9493753297580358,81.20503128073665,2.1561887466966594,13.46466603876904,1.120428108235301,9.260736949946612,35.05410696833049,5.242994711060102,0.9470264107432456,2.666220129483291,37.41482563549438,4.860623261717947,3.990928690440958,2.444751173656176,23.917862878686602,39.665699531615076,-82.20224168252976,5.1411231931307215,24.508683620947515,0.2291309905771346,0.24508683620947513
0.7134911397253433,2.863703792023939,61.52510855078378,0.058956659944781054,2.0303742712328043,6.470021777718301,1.4625013357457952,30.07023087215268,1.8487152470447856,0.9949821539768186,1.8041317195199675,35.8843156745408,3.893874577200282,4.4007421578975245,1.972128459019233,7.333361763199385,78.56795808093342,-119.69978731564319,15.967556903566411,28.530085828269325,0.2687452371601712,0.28530085828269325
3.3071140569737354,2.1031692851773514,60.00014086163687,2.161360733653908,0.5548544403207654,2.5486796430908885,35.329697678114016,20.48294472660564,1.3615196361918191,0.3677114875847496,4.622241809305628,34.114469283189564,5.732423281931691,0.8532396529931613,6.02788644223541,31.812157552295158,127.04823234763344,136.1457640494704,2.9658419237004305,26.309417331475487,0.2507352868630805,0.2630941733147549
1.0393651848386245,1.711519786663928,220.97606696937248,1.4175154660501945,2.3317654412125597,2.0970073202890505,28.03526589254047,20.67740407747076,0.6525748996504195,2.796246840405513,4.229862345149675,44.96018561633138,3.7214380132785605,4.06216680209719,0.12257838690898026,22.41813963760431,80.94484369937035,-43.34568824415359,1.5290819830081803,15.7397671311134,0.1740515708841919,0.157397671311134
3.7196704054782246,2.784859435941351,110.9414720658316,3.1434435947892823,0.12949337827868668,0.24319859790550513,9.33577608838485,27.0703277789698,1.2522807292714717,0.4689470605888907,3.1304947165002375,46.205552613091385,3.231022297802493,5.321505189919262,13.061283814520273,27.318716748619106,30.89603803113983,7.485103778909899,3.6993660786036306,3.7529482729673767,0.21677851077575888,0.03752948272967377
1.2453113089725076,1.6040517071388338,274.3026497044648,2.1249810935089606,8.16837226108157,4.840754921224608,24.880985131091684,49.07499923517765,0.553375059237289,2.4308558368680213,1.8103122007735013,34.037485641647,4.418471568808679,3.1227326118195804,2.3402893779514726,15.652836828664745,50.638933026555655,-98.4746425777312,12.470184302394927,32.321837302551295,0.24647790679558848,0.32321837302551293
1.1216868208752109,3.1143006991267312,17.88692458795191,0.5042151158930287,4.250832088147518,3.432781147858855,41.74712240571302,9.288074110833177,5.457980293020723,1.8913315160365853,-1.583834806598575,39.85612369667909,1.186301476859093,7.235645454617522,2.53424908046393,36.883660659249145,89.94545958879428,-8.796939588644824,4.596104795017926,19.252928914122638,0.22726591852484634,0.19252928914122638
1.4613321605876946,0.39617956030322476,68.04733923227151,2.598768814410661,7.757012223240699,2.4033773266695126,17.262615702433788,29.622793322962313,2.129172568525539,0.6915831104315664,0.6599270612328345,33.50348340309559,3.994185822307756,3.856952966495999,0.012572256140897409,13.730853963841069,60.01839229123204,125.9922558859859,7.289218871928321,19.217135918179107,0.20424921642932148,0.19217135918179107
0.9030767052683899,2.7056893120218803,126.46065705540076,1.7319052114742435,6.959951257986958,1.5683212050698212,40.10592522364107,43.44499364660672,0.6763855833850656,2.0782738867461488,3.822820303964665,39.35055611400812,1.706321839992439,6.391677497762831,6.066152584625033,10.175466822247726,67.97843899900948,7.152287365799223,8.275463900223576,18.491023354641836,0.19592487854732277,0.18491023354641836
0.441966509705226,1.0898061885032229,42.722556941639,2.6762293398952677,1.2934450575775656,4.118754102411373,18.429996243872353,11.196278810523433,1.1246595690257668,1.383482254219805,4.861897990820696,47.6185451667275,6.14423878620992,4.6671421373493605,5.062481565442306,32.365041325029324,55.668683244882644,160.09474543338735,5.690275029987201,17.95349969309634,0.2187251665936323,0.17953499693096342
0.31366450259399414,1.7372324449250305,179.56798679270204,1.8928678740389087,8.980623936590622,6.094237573400523,24.668076814808934,22.517382531779074,2.3648884996002018,0.7901936308397098,2.0550232516322637,37.081086554457414,1.6431487557891662,2.97531950568221,20.55828885334374,27.45132939986275,47.23465049250038,-45.04196706947488,3.390028790355493,27.355087640890947,0.26153886930912834,0.27355087640890946
2.774928840950164,0.5843685886765492,79.29125893122045,0.12204710512760886,3.879411002390069,2.233782367878632,30.659851890338814,23.383940137496275,2.797609769598834,1.0304492524904,4.3286109442320555,20.649903186960625,2.8910168222624764,3.0965343677487316,4.667117546870812,6.587224418869997,56.23367560890965,7.582143942274623,11.89478052222712,15.095902689249046,0.1531746486635947,0.15095902689249047
1.6049870347041184,1.688126982389044,79.64258761713852,1.8560274535009276,2.606456393660324,0.9591111988211316,7.238988324846316,16.672270839834194,1.8032822093126535,0.9580194284571034,2.4072083579520624,41.34399387979166,5.651585630767158,5.090951818022987,17.229598235872636,33.41352521277215,34.98643613933791,93.73493941296528,10.484562901936663,21.130045149053544,0.24712725043201236,0.21130045149053545
3.308085337475266,1.6675356537653556,109.33483797572366,3.262577109846297,6.150341763614381,0.8017296146957797,12.59310204740656,12.62096158995549,0.8701518414249081,3.3112799516507563,2.9833986960138024,46.82201508765885,0.6661700338217189,6.941393994225293,8.636107118446148,35.196574268483175,73.6098079359735,-3.784951136043354,1.175935331207251,23.217151933486623,0.2247064185022985,0.23217151933486624
2.613160273131119,1.6296544291954471,32.4381372741485,4.233631524925862,8.770549680841565,0.055509787387597154,19.334092064270987,22.81375749392107,6.512918212178447,2.6084169107522923,4.292021764663355,47.72164933076471,5.508115801426426,4.315159612528627,5.230875894538601,25.5626195030501,75.42878822262601,-40.07879924862732,6.075987137687349,22.45242992169546,0.22617663386487286,0.22452429921695463
1.2200305909599911,1.544608060966743,138.61155563950726,1.3261565209584223,3.9163836116230777,4.111210604383016,26.172248572208705,7.4617455953379555,0.7161016774266988,0.8277356428678186,5.003584534134892,30.4240871553795,3.0359120970718694,7.457701513839182,8.86141115568725,24.241932242274817,99.88351410314331,92.27754204759388,3.9504553282138537,16.75143709298688,0.12112244236546368,0.1675143709298688
1.0156383993866607,0.22930557188636758,44.91334836281071,2.381802144132411,6.561336682148728,7.120881804002377,3.30801114526205,32.848915856346636,2.136895760731347,1.6801739568416685,1.335175641250948,18.644224121050225,1.25013687001997,7.60845001931484,3.636372177394502,29.27103669884276,20.551251022172075,-15.771844768189329,5.396836502286372,10.79385444767307,0.17495768386081734,0.1079385444767307
0.5638582236700183,1.3918749964642376,45.0695457587474,1.6807991631573556,5.174866550696589,7.903711338424299,25.77455420593524,24.181208251113365,2.2681201762009335,3.5503226318019827,3.2234930132090494,33.991223856527135,1.4424704774645547,7.2506479724430735,7.0839031575577485,12.005465878021589,66.97625359846795,12.867759317940111,6.817910270058675,14.045240975094764,0.18072187579553678,0.14045240975094764
0.1789740915587279,0.8771637796525431,292.66195337266197,0.04237108937892131,3.8806577725311273,4.380637692811196,13.545074267667482,20.384124879705123,3.031799202166015,1.085390905367929,2.396245560907826,24.446813958608686,6.947554190378557,5.2911856412303395,9.705630506928067,32.25915560445712,4.555540863597152,167.2997198158125,9.826732980899372,25.16352072953425,0.21537032675347229,0.2516352072953425
0.5143718199970196,1.8594044170475141,33.30245089597391,3.0434686687837185,3.252262060507701,1.118474973759826,27.207166515246815,32.43702129831094,2.450093824680762,0.5775065011319241,2.069024272635842,44.84101331033324,3.658706756665465,4.431629935520929,12.243268238566031,8.412123761163619,19.37231582064601,-64.26451041634088,13.588747292367527,18.96310235617391,0.22161817073415024,0.18963102356173908
1.384259704571259,1.1304843419366952,99.08090352881385,0.734489159582142,7.3636132876052125,6.960538870485216,12.222188591552902,36.654052001368825,2.8519068103092513,2.344342959443366,1.6380594410387523,34.71655321941272,4.9472141181677785,4.385683117126852,4.738767719453177,24.360198300736872,21.009475582893074,-34.99230433525864,0.14728790915715173,16.831106137138885,0.213481174498643,0.16831106137138885
3.081219309755662,0.8442981058235742,5.246647170455187,1.0840896572547702,3.7104452134286205,1.978668544197519,45.368941109246165,15.827984889043208,1.82338056178392,1.0643424322363741,0.895571290227354,55.069588745293316,2.747612144155195,2.3228619711982503,2.8558640276729403,20.702757977738862,64.10257162795689,-135.64477772992072,19.689596925105388,23.271164741664872,0.2622261944670793,0.23271164741664874
1.2154921978041444,1.6140797150973314,130.6116237191224,1.8136621671711521,1.5211864500890142,2.0068612127764665,27.64784191283553,29.40715164190422,1.6869585738501511,3.8314093130125566,1.7783572659197777,48.72276529658484,7.033359803151657,5.200449792410948,7.331349253272972,39.02072144210021,49.17466764216951,-15.365584998605357,2.8159082638848165,25.860166401880917,0.2636505998532783,0.2586016640188092
2.1053686713562483,2.246746886836354,288.67300062125867,2.363772187901386,2.349035051036268,3.7700275243137478,32.77259081523356,17.80000513594587,3.363103143932764,2.1028305105630176,1.276861927429704,42.258843511932255,7.2643559043621195,7.184973446193982,7.399149597585673,27.037468397460405,58.32606239609565,-60.34786351379249,9.84191170640271,18.538967270153385,0.19024861950488592,0.18538967270153384
1.9131619054429854,0.7074166301705379,36.03057624704278,3.721388043158777,6.50506456395731,0.3941434354552702,32.531640263409145,29.879679443396423,5.334853285768967,1.0311915470949822,3.837611715506814,52.48355818355523,0.4977479738929249,5.537553552191675,2.0361946671357702,33.231811893195285,71.15776663054963,44.37202868753083,3.9777597186453275,21.84509167477332,0.22894883855284986,0.2184509167477332
1.107171570358261,0.036740322402456504,28.81994981907402,2.967414921749941,3.9710060044104445,4.69411245399956,9.121805114689325,15.657186285375182,1.3927891299312711,1.9151640942983812,3.541435933463114,23.78596623581352,4.798193700409449,5.782102218705243,2.7067248238021637,22.334163468220154,82.17609681782346,-65.78285354507213,12.536803641324699,9.812517198156703,0.14955342940399952,0.09812517198156703
0.8814392244046989,1.4274838580342428,202.21967163239674,2.5392612388831797,4.7016455049869466,8.623029517502792,31.028501858259702,26.917243601322316,1.1041369611541578,1.336791793285041,1.3899813727678503,28.55314017805515,3.9373360878992987,2.5586676707659644,6.271125081492628,23.349436426530968,10.962306693515757,43.19675724755205,5.857202242095078,26.4129775831629,0.22547182946895244,0.264129775831629
1.7368770687350017,0.9451992197269892,226.0573198978851,3.3878069994210493,7.556068149964848,4.3170455257980915,24.897312141557382,8.12673982125132,0.7712937532271422,1.7514560495315208,5.304014497277678,39.4089750482649,1.3235256913473008,2.3169564700718523,2.4639339512219083,3.3238900464577377,135.43539069315642,-43.910989737408514,8.622746460196506,26.115629771896536,0.19484530960608148,0.26115629771896537
