Night_work,After_hours_communication,Weekend_activity,Backlog_size,Long_days,Reopened_tasks,Zombie_logged_in_state,Context_switching,Meeting_density,Error_bug_rate,Sick_leave_frequency,Work_time_VS_clock_in_out,Break_frequency,Reactive_meeting_load,PTO_usage,Irregularity,Task_completion,Notification_load,Communication_variability,Meetings_missed,burnout_risk_index,latent_y,latent_y_star
0.8140871441671038,34.96596839346737,1.2653888438836896,129.8021324151607,1.344538467985431,6.668301438841382,5.279112538600028,9.012146129262883,15.512015140258978,0.42881522804432093,2.36741160593696,0.6369046687904814,39.62783861229571,1.912609270839911,3.5751590666262882,2.1351633039653897,32.392443547552475,89.45099673489749,-35.450875970643644,11.813450432533907,31.206728956214057,0.2238258503319605,0.3120672895621406
0.6958009056812149,24.682044455637396,1.5148945214016274,246.760293884809,0.5856618128907458,1.6808408581950678,2.3764868980156177,25.343109432203683,27.415366536770232,0.49097421760404525,0.7722334253235688,2.6062166467538885,58.30543823780884,1.17835759626605,1.8032088874910095,3.8021890259101996,6.111474667260168,96.15264384484641,-4.904499377981992,2.8101382588035846,15.248955120448581,0.1930954905723396,0.15248955120448582
1.6663006000715797,63.87381250149738,0.25367392350246376,91.00202256177671,0.8741474578814009,6.779878854349153,2.2102571615305115,25.43344531614136,10.47723863224003,1.44264804120631,2.329826889215466,0.761684061028463,38.78072246518237,1.5141440165137456,4.793996148756797,6.775712896427566,19.166572407915698,99.88486563020706,10.820807336937008,4.417903985550618,23.742230607607226,0.20535670222842783,0.23742230607607226
1.986791795011063,49.828358962883,0.569682947463016,67.61436326680577,2.6815160316641045,0.8878183958273684,5.593621507729818,16.29344355801723,30.711438444142964,2.8405368441641943,0.9470264107432456,-0.3800785346187361,47.606417048129764,1.5657671184984285,3.990928690440958,9.846453280151858,32.21397484846752,40.60537349566057,-151.02900834326178,2.657233689518459,29.937889921956405,0.2728267592441899,0.29937889921956407
2.024943418191138,28.45881869833023,1.772248658844353,208.8228654630491,2.4217535423221195,6.637033337685702,4.784887828560388,11.249209281176588,16.88851838279286,1.3223177055837145,0.9949821539768186,1.323215047323589,32.00623938213518,3.941076534672757,4.4007421578975245,8.57490181380636,20.179659170634917,76.87333922872494,-30.776103941715775,6.541560178835203,22.832794512463746,0.16957890040777385,0.22832794512463744
4.6946390418698005,14.451993374622765,1.3940388262571333,115.61249829721231,1.8286364990397441,5.034293695516662,6.579929503438125,20.457504669670623,22.85417134671875,4.034101158978752,0.3677114875847496,0.6905941937408633,19.777181265706254,4.692991827103315,0.8532396529931613,9.622260424398007,28.779228971688678,115.89232881088842,-96.77240247234651,14.526542199140176,21.072027204615257,0.2936303044761065,0.21072027204615257
2.043508501156256,21.391117379780585,0.886725825623382,179.6580873728765,3.7276463000828173,1.7951535902614113,0.5191285873849631,28.205152838292594,14.573306301141743,3.8963874468886823,2.796246840405513,5.828024303399511,44.1269819370529,3.2971735734014787,4.06216680209719,7.881131191930011,22.087357523293445,78.1238587490507,-53.88605699095443,1.1787102093693713,19.598350070706907,0.15142315107975995,0.19598350070706907
1.9983614051016825,16.04352743065057,0.8223423707708873,169.226439992385,0.8549668283857139,2.927892397158807,1.5570175256972165,10.670033293184758,28.931538922354584,1.5224605594811687,0.4689470605888907,1.7842544939057472,45.5897637157974,2.924526197006979,5.321505189919262,2.009967715289861,24.875921901573445,89.6163219850786,38.42258453836051,0.0440051181746961,16.866273238339105,0.1715643327041509,0.16866273238339105
0.2565156670413553,20.410031804251,2.0194903827863735,48.54210725040663,0.7508663172843416,10.291239898418425,1.8466971380336443,28.005762944683624,28.385429959352027,2.0250898213496313,2.4308558368680213,-1.7853024770375643,47.05497332537443,3.0972354634487314,3.1227326118195804,0.021915169719159522,9.84588409906907,88.7410353619086,87.43850581878567,7.959854013655945,17.982153378722877,0.20981698971034896,0.17982153378722876
0.252100968976416,36.06312465792921,0.2829460163597538,262.3800583082467,0.7244387397273685,8.9428390738573,2.4411764973373478,26.907336436470906,23.80802510887248,1.4280530610526836,1.8913315160365853,-1.1943970734157432,43.32648635835753,1.2716019224995763,7.235645454617522,8.933940358960957,41.6863202322203,75.43099318487381,82.99837733714331,4.201739198558974,20.584084558079528,0.2183817211688148,0.20584084558079527
2.0757129267161303,8.287817258991847,2.4432923402550424,237.37455379479402,1.0918490840535562,9.6787715431976,2.673636515644246,18.513447471887265,21.506472727279814,2.5016288134204245,0.6915831104315664,2.110032050637411,30.001676069305482,0.4721405512641197,3.856952966495999,13.75901293411033,26.164180520611684,39.05047148575037,-14.949396088342247,10.177529599427743,23.133625321911307,0.17949771386706287,0.23133625321911305
2.512534453667354,10.436646118967285,2.1319463889447503,55.843835917845766,4.092679526988494,3.2416373993887992,1.8002633850259135,29.58686156649461,0.6427924807489944,1.3849721948841562,2.0782738867461488,2.4073555639079687,36.0644530743915,1.0245369147963066,6.391677497762831,14.056483935406778,34.77526686647097,88.3568462070693,-141.0029920358771,7.088149936339746,26.7696809902015,0.23113478403576132,0.267696809902015
1.8652966404189182,58.31979799090701,1.9948493051873415,66.2583779264978,1.854000384919096,9.241074118828031,4.425168608179523,20.373581500761635,14.914456912263525,0.3305568062708353,1.383482254219805,3.109889440090547,23.054522326007085,0.304566498545066,4.6671421373493605,8.835215835554333,22.56146195536102,55.31721583693637,38.701833932003375,0.09869623981867282,15.77725127700313,0.16416868567030632,0.1577725127700313
1.760277510147832,12.197366080352863,1.348405726258905,65.62581522363253,2.620557718316933,6.660500378658789,1.4523356023049903,32.34378295066941,15.488667229990664,3.2727179912509605,0.7901936308397098,2.8622298060864373,32.083575580676495,2.273982607545536,2.97531950568221,13.735050996101249,17.637706669094598,60.654408398331185,-7.4855772684390836,11.79833373163142,11.682739344589828,0.1737827666493623,0.11682739344589829
0.7896592761100621,37.846660829179,2.41010541793324,266.9505329666998,0.6579266335690561,0.1510693904750111,3.82298724291001,28.69249045624182,29.08482770474044,0.14162255527391188,1.0304492524904,2.089485760824406,46.8014936642444,1.577656369151308,3.0965343677487316,14.311568177152308,14.119613395302386,65.20116032941146,-57.88481088057124,2.3668088508769305,14.604120511095878,0.19946843495654076,0.14604120511095878
